group_id,group_name,section_unit,role,person_id,person_name,affiliation
194,"Komise pro přípravu programu časného záchytu karcinomu prostaty","ÚZIS","Předseda",2939,"prof. MUDr. Roman Zachoval, Ph.D., MBA","Česká urologická společnost ČLS JEP"
194,"Komise pro přípravu programu časného záchytu karcinomu prostaty","ÚZIS","Místopředseda",3172,"RNDr. Ondřej Májek, Ph.D.","Národní screeningové centrum ÚZIS ČR"
194,"Komise pro přípravu programu časného záchytu karcinomu prostaty","ÚZIS","Tajemník",3263,"PhDr. Karel Hejduk","Národní screeningové centrum ÚZIS ČR"
194,"Komise pro přípravu programu časného záchytu karcinomu prostaty","ÚZIS","Členové",40,"prof. MUDr. Marek Babjuk, CSc.","Česká urologická společnost ČLS JEP"
194,"Komise pro přípravu programu časného záchytu karcinomu prostaty","ÚZIS","Členové",221,"prof. MUDr. Tomáš Büchler, Ph.D.","Česká onkologická společnost ČLS JEP"
194,"Komise pro přípravu programu časného záchytu karcinomu prostaty","ÚZIS","Členové",237,"doc. MUDr. Andrea Burgetová, Ph.D., MBA","Česká radiologická společnost ČLS JEP"
194,"Komise pro přípravu programu časného záchytu karcinomu prostaty","ÚZIS","Členové",450,"prof. RNDr. Ladislav Dušek, Ph.D.","ÚZIS ČR"
194,"Komise pro přípravu programu časného záchytu karcinomu prostaty","ÚZIS","Členové",520,"prof. MUDr. Jiří Ferda, Ph.D.","Česká radiologická společnost ČLS JEP"
194,"Komise pro přípravu programu časného záchytu karcinomu prostaty","ÚZIS","Členové",691,"MUDr. Otto Herber","Společnost všeobecného lékařství ČLS JEP"
194,"Komise pro přípravu programu časného záchytu karcinomu prostaty","ÚZIS","Členové",1110,"MUDr. Renata Knorová, MBA","Svaz zdravotních pojišťoven ČR"
194,"Komise pro přípravu programu časného záchytu karcinomu prostaty","ÚZIS","Členové",3363,"MUDr. Marcela Koudelková","ÚZIS ČR"
194,"Komise pro přípravu programu časného záchytu karcinomu prostaty","ÚZIS","Členové",3109,"MUDr. Iveta Matějovská, CSc.","Odbor regulace cen a úhrad MZ ČR"
194,"Komise pro přípravu programu časného záchytu karcinomu prostaty","ÚZIS","Členové",3362,"MUDr. Michaela Matoušková","Sekce ambulantních urologů ČUS ČLS JEP"
194,"Komise pro přípravu programu časného záchytu karcinomu prostaty","ÚZIS","Členové",1795,"prof. MUDr. Karel Odrážka, Ph.D.","Společnost radiační onkologie, biologie a fyziky ČLS JEP"
194,"Komise pro přípravu programu časného záchytu karcinomu prostaty","ÚZIS","Členové",2081,"prof. MUDr. Jaroslav Racek, DrSc.","Česká společnost klinické biochemie ČLS JEP"
194,"Komise pro přípravu programu časného záchytu karcinomu prostaty","ÚZIS","Členové",3469,"MUDr. Helena Sajdlová","Všeobecná zdravotní pojišťovna ČR"
194,"Komise pro přípravu programu časného záchytu karcinomu prostaty","ÚZIS","Členové",2507,"Ing. Mgr. Venuše Škampová","Odbor zdravotní péče MZ ČR"
194,"Komise pro přípravu programu časného záchytu karcinomu prostaty","ÚZIS","Členové",2606,"MUDr. Petr Šubrt","Sdružení praktických lékařů ČR"
194,"Komise pro přípravu programu časného záchytu karcinomu prostaty","ÚZIS","Členové",3335,"MUDr. Markéta Trnková","Společnost českých patologů ČLS JEP"
196,"Komise pro program screeningu karcinomu prsu","ÚZIS","Předseda",339,"prof. MUDr. Jan Daneš, CSc.","Asociace mamodiagnostiků ČR"
196,"Komise pro program screeningu karcinomu prsu","ÚZIS","Místopředseda",3172,"RNDr. Ondřej Májek, Ph.D.","Národní screeningové centrum ÚZIS ČR"
196,"Komise pro program screeningu karcinomu prsu","ÚZIS","Tajemník",3263,"PhDr. Karel Hejduk","Národní screeningové centrum ÚZIS ČR"
196,"Komise pro program screeningu karcinomu prsu","ÚZIS","Členové",3881,"MUDr. Josef Bárta","Česká radiologická společnost ČLS JEP"
196,"Komise pro program screeningu karcinomu prsu","ÚZIS","Členové",450,"prof. RNDr. Ladislav Dušek, Ph.D.","Ústav zdravotnických informací a statistiky ČR"
196,"Komise pro program screeningu karcinomu prsu","ÚZIS","Členové",467,"MUDr. Vladimír Dvořák, Ph.D.","Sdružení soukromých gynekologů ČR"
196,"Komise pro program screeningu karcinomu prsu","ÚZIS","Členové",1012,"Ing. Eva Jursíková","Státní úřad pro jadernou bezpečnost"
196,"Komise pro program screeningu karcinomu prsu","ÚZIS","Členové",1110,"MUDr. Renata Knorová, MBA","Svaz zdravotních pojišťoven ČR"
196,"Komise pro program screeningu karcinomu prsu","ÚZIS","Členové",3109,"MUDr. Iveta Matějovská, CSc.","Odbor regulace cen a úhrad Ministerstva zdravotnictví"
196,"Komise pro program screeningu karcinomu prsu","ÚZIS","Členové",3469,"MUDr. Helena Sajdlová","Všeobecná zdravotní pojišťovna ČR"
196,"Komise pro program screeningu karcinomu prsu","ÚZIS","Členové",2267,"prim. MUDr. Miroslava Skovajsová, Ph.D.","Asociace mamodiagnostiků ČR"
196,"Komise pro program screeningu karcinomu prsu","ÚZIS","Členové",3880,"Mgr. Eva Šindlářová","Odbor zdravotní péče Ministerstva zdravotnictví"
196,"Komise pro program screeningu karcinomu prsu","ÚZIS","Členové",2606,"MUDr. Petr Šubrt","Sdružení praktických lékařů ČR"
196,"Komise pro program screeningu karcinomu prsu","ÚZIS","Členové",3882,"MUDr. Lucia Veverková, Ph.D.","Komise odborníků pro mamární diagnostiku ČRS ČLS JEP"
197,"Komise pro program screeningu kolorektálního karcinomu","ÚZIS","Předseda",3107,"doc. MUDr. Štěpán Suchánek, Ph.D.","Společnost pro gastrointestinální onkologii ČLS JEP"
197,"Komise pro program screeningu kolorektálního karcinomu","ÚZIS","Místopředseda",3172,"RNDr. Ondřej Májek, Ph.D.","Národní screeningové centrum ÚZIS ČR"
197,"Komise pro program screeningu kolorektálního karcinomu","ÚZIS","Tajemník",3263,"PhDr. Karel Hejduk","Národní screeningové centrum ÚZIS ČR"
197,"Komise pro program screeningu kolorektálního karcinomu","ÚZIS","Členové",177,"MUDr. Markéta Brabcová","Všeobecná zdravotní pojišťovna ČR"
197,"Komise pro program screeningu kolorektálního karcinomu","ÚZIS","Členové",450,"prof. RNDr. Ladislav Dušek, Ph.D.","Ústav zdravotnických informací a statistiky ČR"
197,"Komise pro program screeningu kolorektálního karcinomu","ÚZIS","Členové",3875,"MUDr. Kateřina Kamarádová, Ph.D.","Společnost českých patologů ČLS JEP"
197,"Komise pro program screeningu kolorektálního karcinomu","ÚZIS","Členové",1071,"Mgr. Blanka Kavková","Odbor zdravotní péče Ministerstva zdravotnictví"
197,"Komise pro program screeningu kolorektálního karcinomu","ÚZIS","Členové",1119,"MUDr. Petr Kocna, CSc.","Česká společnost klinické biochemie ČLS JEP"
197,"Komise pro program screeningu kolorektálního karcinomu","ÚZIS","Členové",3874,"MUDr. Jan Král, Ph.D., MBA","Spolek ambulantních gastroenterologů"
197,"Komise pro program screeningu kolorektálního karcinomu","ÚZIS","Členové",3876,"prof. MUDr. Ing. Lukáš Lambert, Ph.D., MBA","Česká radiologická společnost ČLS JEP"
197,"Komise pro program screeningu kolorektálního karcinomu","ÚZIS","Členové",3109,"MUDr. Iveta Matějovská, CSc.","Odbor regulace cen a úhrad Ministerstva zdravotnictví"
197,"Komise pro program screeningu kolorektálního karcinomu","ÚZIS","Členové",3994,"prof. MUDr. Stanislav Rejchrt, Ph.D.","Česká gastroenterologická společnost ČLS JEP"
197,"Komise pro program screeningu kolorektálního karcinomu","ÚZIS","Členové",2226,"doc. MUDr. Bohumil Seifert, Ph.D.","Společnost všeobecného lékařství ČLS JEP"
197,"Komise pro program screeningu kolorektálního karcinomu","ÚZIS","Členové",2274,"MUDr. Aleš Skřivánek, Ph.D.","Sdružení soukromých gynekologů ČR"
197,"Komise pro program screeningu kolorektálního karcinomu","ÚZIS","Členové",2606,"MUDr. Petr Šubrt","Sdružení praktických lékařů ČR"
197,"Komise pro program screeningu kolorektálního karcinomu","ÚZIS","Členové",2659,"MUDr. Milada Tomanová","Svaz zdravotních pojišťoven ČR"
197,"Komise pro program screeningu kolorektálního karcinomu","ÚZIS","Členové",2961,"prof. MUDr. Miroslav Zavoral, Ph.D.","Rada pro screening kolorektálního karcinomu ČGS ČLS JEP"
198,"Komise pro přípravu programu časného záchytu poruch štítné žlázy v těhotenství","ÚZIS","Předseda",1000,"doc. MUDr. Jan Jiskra, Ph.D.","Česká endokrinologická společnost ČLS JEP"
198,"Komise pro přípravu programu časného záchytu poruch štítné žlázy v těhotenství","ÚZIS","Místopředseda",3172,"RNDr. Ondřej Májek, Ph.D.","Národní screeningové centrum (NSC)"
198,"Komise pro přípravu programu časného záchytu poruch štítné žlázy v těhotenství","ÚZIS","Tajemník",3263,"PhDr. Karel Hejduk","Národní screeningové centrum (NSC)"
198,"Komise pro přípravu programu časného záchytu poruch štítné žlázy v těhotenství","ÚZIS","Členové",177,"MUDr. Markéta Brabcová","Všeobecná zdravotní pojišťovna ČR"
198,"Komise pro přípravu programu časného záchytu poruch štítné žlázy v těhotenství","ÚZIS","Členové",450,"prof. RNDr. Ladislav Dušek, Ph.D.","Ústav zdravotnických informací a statistiky ČR (ÚZIS ČR)"
198,"Komise pro přípravu programu časného záchytu poruch štítné žlázy v těhotenství","ÚZIS","Členové",3363,"MUDr. Marcela Koudelková","Ústav zdravotnických informací a statistiky ČR (ÚZIS ČR)"
198,"Komise pro přípravu programu časného záchytu poruch štítné žlázy v těhotenství","ÚZIS","Členové",1282,"prof. MUDr. Michal Kršek, CSc., MBA","Česká endokrinologická společnost ČLS JEP"
198,"Komise pro přípravu programu časného záchytu poruch štítné žlázy v těhotenství","ÚZIS","Členové",3109,"MUDr. Iveta Matějovská, CSc.","MZD ČR, odbor regulace cen a úhrad"
198,"Komise pro přípravu programu časného záchytu poruch štítné žlázy v těhotenství","ÚZIS","Členové",3417,"Mgr. Milada Menšíková","MZD ČR, odbor zdravotní péče"
198,"Komise pro přípravu programu časného záchytu poruch štítné žlázy v těhotenství","ÚZIS","Členové",1654,"MUDr. Dana Moravčíková","Společnost všeobecného lékařství ČLS JEP"
198,"Komise pro přípravu programu časného záchytu poruch štítné žlázy v těhotenství","ÚZIS","Členové",1856,"prof. MUDr. Antonín Pařízek, CSc.","Česká gynekologická a porodnická společnost ČLS JEP"
198,"Komise pro přípravu programu časného záchytu poruch štítné žlázy v těhotenství","ÚZIS","Členové",2274,"MUDr. Aleš Skřivánek, Ph.D.","Sdružení soukromých gynekologů ČR"
198,"Komise pro přípravu programu časného záchytu poruch štítné žlázy v těhotenství","ÚZIS","Členové",2339,"doc. Ing. Drahomíra Springer, Ph.D.","Česká společnost klinické biochemie ČLS JEP"
198,"Komise pro přípravu programu časného záchytu poruch štítné žlázy v těhotenství","ÚZIS","Členové",3890,"MUDr. Richard Stejskal","Sdružení ambulantních endokrinologů ČR"
198,"Komise pro přípravu programu časného záchytu poruch štítné žlázy v těhotenství","ÚZIS","Členové",2606,"MUDr. Petr Šubrt","Sdružení praktických lékařů ČR"
199,"Komise pro výživu kojenců a malých dětí","NAM 3","Předseda",4197,"Karla Maříková","náměstkyně ministra"
199,"Komise pro výživu kojenců a malých dětí","NAM 3","Tajemník",4288,"PhDr. Alena Mikutová","MZd OZP"
199,"Komise pro výživu kojenců a malých dětí","NAM 3","Členové",4289,"Ing. Petra Bok","MZd Kabinet ministra"
199,"Komise pro výživu kojenců a malých dětí","NAM 3","Členové",4076,"Mgr. Petr Davídek","MZd OLZP"
199,"Komise pro výživu kojenců a malých dětí","NAM 3","Členové",4290,"MUDr. Milena Dokoupilová","Česká neonatologická společnost"
199,"Komise pro výživu kojenců a malých dětí","NAM 3","Členové",4291,"Mgr. Petra Dostálová","Kancelář veřejného ochránce práv a ochránce práv dětí"
199,"Komise pro výživu kojenců a malých dětí","NAM 3","Členové",4293,"Ing. Pavla Gomba, Ph.D.","Dětský fond Organizace spojených národů"
199,"Komise pro výživu kojenců a malých dětí","NAM 3","Členové",4292,"Ing. Jitka Götzová","MZe - odbor bezpečnosti potravin"
199,"Komise pro výživu kojenců a malých dětí","NAM 3","Členové",3911,"Bc. Veronika Hažlinská","Unie porodních asistentek, z.s."
199,"Komise pro výživu kojenců a malých dětí","NAM 3","Členové",3937,"Mgr. Lucie Hradecká","Úřad vlády ČR"
199,"Komise pro výživu kojenců a malých dětí","NAM 3","Členové",3944,"Mgr. BcA. Kristýna Hrdličková","NUDZ"
199,"Komise pro výživu kojenců a malých dětí","NAM 3","Členové",4295,"Mgr. Daniela Hrnčířová, Ph.D.","Česká asociace nutričních terapeutů"
199,"Komise pro výživu kojenců a malých dětí","NAM 3","Členové",4294,"Mgr. Naďa Chattová","MZd TIS"
199,"Komise pro výživu kojenců a malých dětí","NAM 3","Členové",3938,"RNDr. Jitka Jírová","ÚZIS ČR"
199,"Komise pro výživu kojenců a malých dětí","NAM 3","Členové",1021,"prof. MUDr. Marian Kacerovský, Ph.D.","Česká gynekologická a porodnická společnost ČLS JEP"
199,"Komise pro výživu kojenců a malých dětí","NAM 3","Členové",4296,"Ing. Martina Kovaříková","MPO - oddělení metodiky, vzdělávání a správních činností"
199,"Komise pro výživu kojenců a malých dětí","NAM 3","Členové",3934,"Ing. Andrea Kredbová","SpoKojení, z. s."
199,"Komise pro výživu kojenců a malých dětí","NAM 3","Členové",4297,"Martina Kučerová, DiS.","Unie laktačních poradkyň, z. s."
199,"Komise pro výživu kojenců a malých dětí","NAM 3","Členové",3727,"MUDr. Jana Kulhánková","Sdružení praktických lékařů pro děti a dorost, z. s."
199,"Komise pro výživu kojenců a malých dětí","NAM 3","Členové",3968,"Mgr. Jiřina Kunášková","MPSV - odbor rodinné politiky a ochrany práv dětí"
199,"Komise pro výživu kojenců a malých dětí","NAM 3","Členové",4046,"Mgr. Adéla Lemrová, PhD.","Státní zdravotní ústav"
199,"Komise pro výživu kojenců a malých dětí","NAM 3","Členové",3109,"MUDr. Iveta Matějovská, CSc.","MZd OZI"
199,"Komise pro výživu kojenců a malých dětí","NAM 3","Členové",3422,"MUDr. Anna Mydlilová","Laktační ligou zapsaný spolek Národním laktačním centrem Fakultní Thomayerovy nemocnice"
199,"Komise pro výživu kojenců a malých dětí","NAM 3","Členové",3723,"Petra Pařízková","Česká společnost porodních asistentek"
199,"Komise pro výživu kojenců a malých dětí","NAM 3","Členové",3932,"Mgr. Andrea Poloková","Mamila, o. z."
199,"Komise pro výživu kojenců a malých dětí","NAM 3","Členové",3931,"Mgr. Jana Romanová","Česká asociace sester"
199,"Komise pro výživu kojenců a malých dětí","NAM 3","Členové",4275,"Mgr. Lucie Růžičková","MZd OPP"
199,"Komise pro výživu kojenců a malých dětí","NAM 3","Členové",3909,"MUDr. Eliška Selinger, MSc.","WHO"
199,"Komise pro výživu kojenců a malých dětí","NAM 3","Členové",2290,"Ing. Silvie Slavíková","MZd OVZ"
199,"Komise pro výživu kojenců a malých dětí","NAM 3","Členové",2458,"MUDr. Alena Šebková","Odborná společnost praktických dětských lékařů"
199,"Komise pro výživu kojenců a malých dětí","NAM 3","Členové",3933,"Michaela Topinková","Přirozené kojení"
199,"Komise pro výživu kojenců a malých dětí","NAM 3","Členové",2715,"Ing. Štěpánka Tyburcová","MZd OZP"
199,"Komise pro výživu kojenců a malých dětí","NAM 3","Členové",4298,"Eva Welge, MSc., BSc.","Česká komora porodních asistentek"
199,"Komise pro výživu kojenců a malých dětí","NAM 3","Členové",4299,"MUDr. Kristýna Zárubová, Ph.D.","Česká pediatrická společnost ČLS JEP"
201,"Pracovní skupina k problematice péče o pacienty s nařízeným ochranným léčením","SZ/OZP","Členové",3892,"Mgr. Kateřina Bělohlávková",""
201,"Pracovní skupina k problematice péče o pacienty s nařízeným ochranným léčením","SZ/OZP","Členové",3893,"Mgr. Michaela Borovanská",""
201,"Pracovní skupina k problematice péče o pacienty s nařízeným ochranným léčením","SZ/OZP","Členové",3896,"Mgr. Petr Fassati",""
